epoch,step,train_loss
0,8249,0.27411243319511414
0,8299,0.2971838414669037
0,8349,0.3260134756565094
0,8399,0.237557053565979
0,8449,0.2741718292236328
0,8499,0.21220126748085022
0,8549,0.3624025881290436
0,8599,0.2615872621536255
0,8649,0.4318285584449768
0,8699,0.38145512342453003
0,8749,0.2617626488208771
0,8799,0.25256073474884033
0,8849,0.198757603764534
0,8899,0.32888469099998474
0,8949,0.29899856448173523
0,8999,0.4075371325016022
0,9049,0.29594582319259644
0,9099,0.3516051173210144
0,9149,0.38270384073257446
0,9199,0.30793142318725586
0,9249,0.22095559537410736
0,9299,0.2076970487833023
0,9349,0.31343796849250793
0,9399,0.35370323061943054
0,9449,0.31498926877975464
0,9499,0.33602219820022583
0,9549,0.20618629455566406
0,9599,0.25491780042648315
0,9649,0.28307271003723145
0,9699,0.3334714472293854
0,9749,0.26075080037117004
0,9799,0.28188058733940125
0,9849,0.2953527569770813
0,9899,0.33651238679885864
0,9949,0.22639571130275726
0,9999,0.34401530027389526
0,10049,0.3493005931377411
0,10099,0.2543732523918152
0,10149,0.373119592666626
0,10199,0.3027098476886749
0,10249,0.33712682127952576
0,10299,0.33451202511787415
0,10349,0.395084947347641
0,10399,0.3547649383544922
0,10449,0.24421356618404388
0,10499,0.3067573606967926
0,10549,0.2571476101875305
0,10599,0.26400691270828247
0,10649,0.21595248579978943
0,10699,0.23856820166110992
0,10749,0.20094294846057892
0,10799,0.2933538556098938
0,10849,0.29088348150253296
0,10899,0.33412936329841614
0,10949,0.27756157517433167
0,10999,0.2800229787826538
0,11049,0.3433157801628113
0,11099,0.2650163769721985
0,11149,0.24284915626049042
0,11199,0.22006197273731232
0,11249,0.19826093316078186
0,11299,0.17676202952861786
0,11349,0.38153716921806335
0,11399,0.3556227385997772
0,11449,0.21476468443870544
0,11499,0.34572872519493103
0,11549,0.28452131152153015
0,11599,0.2930433750152588
0,11649,0.3324111998081207
0,11699,0.3249739706516266
0,11749,0.26651838421821594
0,11799,0.28995609283447266
0,11849,0.3901827037334442
0,11899,0.32632753252983093
0,11949,0.295381098985672
0,11999,0.21878552436828613
0,12049,0.2568431794643402
0,12099,0.2981712222099304
0,12149,0.2283065766096115
0,12199,0.26260969042778015
0,12249,0.2807888090610504
0,12299,0.33244776725769043
0,12349,0.2535455524921417
0,12399,0.35541418194770813
0,12449,0.27376288175582886
0,12499,0.2899062931537628
0,12549,0.3109557330608368
0,12599,0.27704891562461853
0,12649,0.2700040638446808
0,12699,0.23000416159629822
0,12749,0.3702211380004883
0,12799,0.29478952288627625
0,12849,0.23594705760478973
0,12899,0.33420228958129883
0,12949,0.29959574341773987
0,12999,0.194034606218338
0,13049,0.22439658641815186
0,13099,0.2566244304180145
0,13149,0.39893367886543274
0,13199,0.30468514561653137
0,13249,0.27504628896713257
0,13299,0.29945698380470276
0,13349,0.28157660365104675
0,13399,0.24737481772899628
0,13449,0.26118114590644836
0,13499,0.2340904176235199
0,13549,0.2690349221229553
0,13599,0.3120899200439453
0,13649,0.2151591032743454
0,13699,0.3174377381801605
0,13749,0.33489400148391724
0,13799,0.3396119177341461
0,13849,0.27479276061058044
0,13899,0.3004109263420105
0,13949,0.2526516020298004
0,13999,0.28086718916893005
0,14049,0.35207992792129517
0,14099,0.2945074439048767
0,14149,0.41524606943130493
0,14199,0.2824550271034241
0,14249,0.3432765305042267
0,14299,0.22759614884853363
0,14349,0.20508532226085663
0,14399,0.28157952427864075
0,14449,0.26378533244132996
0,14499,0.256074458360672
0,14549,0.27064380049705505
0,14599,0.30594173073768616
0,14649,0.22786840796470642
0,14699,0.2810266613960266
0,14749,0.28739938139915466
0,14799,0.3408782482147217
0,14849,0.2717979848384857
0,14899,0.30561643838882446
0,14949,0.22369635105133057
0,14999,0.331061989068985
0,15049,0.28912419080734253
0,15099,0.19033262133598328
0,15149,0.21453796327114105
0,15199,0.2590254545211792
0,15249,0.24528102576732635
0,15299,0.24125440418720245
0,15349,0.31859317421913147
0,15399,0.3247201442718506
0,15449,0.18976302444934845
0,15499,0.1787807196378708
0,15549,0.28187912702560425
0,15599,0.24962128698825836
0,15649,0.23707792162895203
0,15699,0.2480764091014862
0,15749,0.36748623847961426
0,15799,0.2538798153400421
0,15849,0.2889191806316376
0,15899,0.26816388964653015
0,15949,0.37772804498672485
0,15999,0.29268699884414673
0,16049,0.3049032688140869
0,16099,0.19758878648281097
0,16149,0.2668386399745941
0,16199,0.3506505787372589
0,16249,0.27162230014801025
0,16299,0.32921332120895386
0,16349,0.2319452315568924
0,16399,0.263592392206192
0,16449,0.24341462552547455
0,16499,0.29373306035995483
0,16549,0.3081109821796417
0,16599,0.21568472683429718
0,16649,0.2518779933452606
0,16699,0.3750916123390198
0,16749,0.27156832814216614
0,16799,0.2327408790588379
0,16849,0.2883160412311554
0,16899,0.27650174498558044
0,16949,0.284302681684494
0,16999,0.20425046980381012
0,17049,0.2180299460887909
0,17099,0.3165256083011627
0,17149,0.2198707014322281
0,17199,0.3129291236400604
0,17249,0.15639765560626984
0,17299,0.29197457432746887
0,17349,0.2693350613117218
0,17399,0.193311408162117
0,17449,0.3959447741508484
0,17499,0.26084595918655396
0,17549,0.23957422375679016
0,17599,0.20588110387325287
0,17649,0.212571382522583
0,17699,0.43216070532798767
0,17749,0.24603316187858582
0,17799,0.29745036363601685
0,17849,0.34786587953567505
0,17899,0.23253686726093292
0,17949,0.22422440350055695
0,17999,0.22758983075618744
0,18049,0.2665579915046692
0,18099,0.3604835867881775
0,18149,0.19294242560863495
0,18199,0.2759704887866974
0,18249,0.2202400267124176
0,18299,0.18148164451122284
0,18349,0.2495325654745102
0,18399,0.2734195291996002
0,18449,0.3577299118041992
0,18499,0.23703143000602722
0,18549,0.2597392201423645
0,18599,0.26102352142333984
0,18649,0.22037389874458313
0,18699,0.20161287486553192
0,18749,0.22124531865119934
0,18799,0.22435596585273743
0,18849,0.31594419479370117
0,18899,0.2082068771123886
0,18949,0.31181028485298157
0,18999,0.20743370056152344
0,19049,0.21036924421787262
0,19099,0.337106853723526
0,19149,0.3845461308956146
0,19199,0.2596457004547119
0,19249,0.30378857254981995
0,19299,0.22857260704040527
0,19349,0.18689601123332977
0,19399,0.18818317353725433
0,19449,0.2786150276660919
0,19499,0.350556343793869
0,19549,0.20221178233623505
0,19599,0.19373954832553864
0,19649,0.22681961953639984
0,19699,0.26484358310699463
0,19749,0.23165352642536163
0,19799,0.27708882093429565
0,19849,0.2800227701663971
0,19899,0.3183045983314514
0,19949,0.3454430103302002
0,19999,0.3226190507411957
0,20049,0.24071647226810455
0,20099,0.2321304976940155
0,20149,0.22282151877880096
0,20199,0.2055603414773941
0,20249,0.2120147943496704
0,20299,0.25375238060951233
0,20349,0.24732013046741486
0,20399,0.32642555236816406
0,20449,0.2508056163787842
0,20499,0.3709539473056793
0,20549,0.24690577387809753
0,20599,0.30505743622779846
0,20649,0.2103111743927002
0,20699,0.2724241316318512
0,20749,0.2646476924419403
0,20799,0.1991557627916336
0,20849,0.2736624777317047
0,20899,0.2604842483997345
0,20949,0.23512741923332214
0,20999,0.26877161860466003
0,21049,0.286894291639328
0,21099,0.29977092146873474
0,21149,0.2706908881664276
0,21199,0.38247933983802795
0,21249,0.3547835648059845
0,21299,0.2600378394126892
0,21349,0.21347473561763763
0,21399,0.19709794223308563
0,21449,0.2998656630516052
0,21499,0.2085576057434082
0,21549,0.3102484345436096
0,21599,0.24393926560878754
0,21649,0.27792948484420776
0,21699,0.2275286167860031
0,21749,0.2623291313648224
0,21799,0.23873431980609894
0,21849,0.3006625771522522
0,21899,0.2227686643600464
0,21949,0.2643584609031677
0,21999,0.210011824965477
0,22049,0.29857850074768066
0,22099,0.22622238099575043
0,22149,0.1802821308374405
0,22199,0.3117784857749939
0,22249,0.21723392605781555
0,22299,0.2187901735305786
0,22349,0.2446991205215454
0,22399,0.29688748717308044
0,22449,0.1704738438129425
0,22499,0.21825847029685974
0,22549,0.26608285307884216
0,22599,0.23611830174922943
0,22649,0.2553098797798157
0,22699,0.22956950962543488
0,22749,0.2238205373287201
0,22799,0.263609379529953
0,22849,0.2618045210838318
0,22899,0.23979076743125916
0,22949,0.32495927810668945
0,22999,0.2244659960269928
0,23049,0.25092577934265137
0,23099,0.19835102558135986
0,23149,0.2591545283794403
0,23199,0.2680359482765198
0,23249,0.2700444161891937
0,23299,0.25861677527427673
0,23349,0.2869738042354584
0,23399,0.2538492977619171
0,23449,0.26247647404670715
0,23499,0.3112851679325104
0,23549,0.2847442030906677
0,23599,0.19603240489959717
0,23649,0.24911844730377197
0,23699,0.25698480010032654
0,23749,0.3252599239349365
0,23799,0.4182266592979431
0,23849,0.29791325330734253
0,23899,0.2081151008605957
0,23949,0.26789599657058716
0,23999,0.2291841208934784
0,24049,0.32556337118148804
0,24099,0.2925436794757843
0,24149,0.28040510416030884
0,24199,0.25925686955451965
0,24249,0.26873698830604553
0,24299,0.24985085427761078
0,24349,0.1973554939031601
0,24399,0.17327642440795898
0,24449,0.2038196623325348
0,24499,0.26192161440849304
0,24549,0.1898902952671051
0,24599,0.1990140676498413
0,24649,0.28969308733940125
0,24699,0.31658655405044556
0,24749,0.31581738591194153
0,24799,0.24130216240882874
0,24849,0.32284143567085266
0,24899,0.23151879012584686
0,24949,0.2146676927804947
0,24999,0.22005300223827362
0,25049,0.24447324872016907
0,25099,0.21060936152935028
0,25149,0.17674578726291656
0,25199,0.18353049457073212
0,25249,0.292438268661499
0,25299,0.306153267621994
0,25349,0.2260752022266388
0,25399,0.23485538363456726
0,25449,0.21317538619041443
0,25499,0.22456254065036774
0,25549,0.22629794478416443
0,25599,0.22862912714481354
0,25649,0.1967645138502121
0,25699,0.1872350126504898
0,25749,0.29118356108665466
0,25799,0.21137261390686035
0,25849,0.22277498245239258
0,25899,0.2320961207151413
0,25949,0.280060738325119
0,25999,0.2936320900917053
0,26049,0.21562626957893372
0,26099,0.16976331174373627
0,26149,0.2724093794822693
0,26199,0.22494323551654816
0,26249,0.20014026761054993
0,26299,0.1855783313512802
0,26349,0.2891424000263214
0,26399,0.1656171828508377
0,26449,0.36809560656547546
0,26499,0.22328445315361023
0,26549,0.29962581396102905
0,26599,0.2057063728570938
0,26649,0.22185710072517395
0,26699,0.2775251269340515
0,26749,0.22513706982135773
0,26799,0.24063798785209656
0,26849,0.2122747153043747
0,26899,0.2571201026439667
0,26949,0.23352563381195068
0,26999,0.20627418160438538
0,27049,0.32622310519218445
0,27099,0.24821774661540985
0,27149,0.3525959551334381
0,27199,0.2855090796947479
0,27249,0.2347804754972458
0,27299,0.18141363561153412
0,27349,0.2741031348705292
0,27399,0.24489934742450714
0,27449,0.21704339981079102
0,27499,0.2582753002643585
0,27549,0.3248719871044159
0,27599,0.2590281367301941
0,27649,0.2341793030500412
0,27699,0.28579163551330566
0,27749,0.265199214220047
0,27799,0.3275895416736603
0,27849,0.20723435282707214
0,27899,0.18760640919208527
0,27949,0.3237140476703644
0,27999,0.22558161616325378
0,28049,0.37784478068351746
0,28099,0.17499898374080658
0,28149,0.20720720291137695
0,28199,0.16577933728694916
0,28249,0.27890393137931824
0,28299,0.20822051167488098
0,28349,0.3461490571498871
0,28399,0.2082533985376358
0,28449,0.28176411986351013
0,28499,0.14902552962303162
0,28549,0.26139673590660095
0,28599,0.2848736643791199
0,28649,0.26562628149986267
0,28699,0.1591886281967163
0,28749,0.17529544234275818
0,28799,0.24920406937599182
0,28849,0.3098848760128021
0,28899,0.16240641474723816
0,28949,0.2889572083950043
0,28999,0.20640437304973602
0,29049,0.1778632551431656
0,29099,0.22745881974697113
0,29149,0.2644498646259308
0,29199,0.2960593104362488
0,29249,0.31850099563598633
0,29299,0.18315517902374268
0,29349,0.32116827368736267
0,29399,0.20018911361694336
0,29449,0.19845819473266602
0,29499,0.1714814156293869
0,29549,0.28680065274238586
0,29599,0.30069413781166077
0,29649,0.2914143204689026
0,29699,0.366653710603714
0,29749,0.18195903301239014
0,29799,0.21165592968463898
0,29849,0.17766380310058594
0,29899,0.2899983823299408
0,29949,0.2069202959537506
0,29999,0.3000487983226776
0,30049,0.23414231836795807
0,30099,0.23510225117206573
0,30149,0.2479718178510666
0,30199,0.2862245738506317
0,30249,0.24130770564079285
0,30299,0.25949564576148987
0,30349,0.2601065933704376
0,30399,0.2154967337846756
0,30449,0.234418585896492
0,30499,0.2788878083229065
0,30549,0.25620800256729126
0,30599,0.18949539959430695
0,30649,0.26047855615615845
0,30699,0.19408032298088074
0,30749,0.26382699608802795
0,30799,0.1717408150434494
0,30849,0.22019927203655243
0,30899,0.18206357955932617
0,30949,0.20536766946315765
0,30999,0.2332596480846405
0,31049,0.19791363179683685
0,31099,0.2206859290599823
0,31149,0.25465232133865356
0,31199,0.20990535616874695
0,31249,0.285893976688385
0,31299,0.2914581596851349
0,31349,0.2191372811794281
0,31399,0.326941579580307
0,31449,0.19234193861484528
0,31499,0.16439147293567657
0,31549,0.17164981365203857
0,31599,0.24891941249370575
0,31649,0.3288097083568573
0,31699,0.26425355672836304
0,31749,0.29663220047950745
0,31799,0.2513253688812256
0,31849,0.15204079449176788
0,31899,0.21852076053619385
0,31949,0.23887689411640167
0,31999,0.26538875699043274
0,32049,0.25871890783309937
0,32099,0.236657053232193
0,32149,0.20415973663330078
0,32199,0.26908156275749207
0,32249,0.23635445535182953
0,32299,0.1926683485507965
0,32349,0.2382688820362091
0,32399,0.24454323947429657
0,32449,0.266480952501297
0,32499,0.2367381900548935
0,32549,0.28545141220092773
0,32599,0.259209543466568
0,32649,0.20310117304325104
0,32699,0.25338539481163025
0,32749,0.2549792528152466
0,32799,0.23928560316562653
0,32849,0.3587603271007538
0,32899,0.21166680753231049
0,32949,0.16666139662265778
0,32999,0.21926309168338776
0,33049,0.3199826180934906
0,33099,0.18042615056037903
0,33149,0.276549369096756
0,33199,0.2699415385723114
0,33249,0.25043541193008423
0,33299,0.20958423614501953
0,33349,0.23260626196861267
0,33399,0.16083569824695587
0,33449,0.26948651671409607
0,33499,0.2213117778301239
0,33549,0.3494674861431122
0,33599,0.2704363763332367
0,33649,0.13315211236476898
0,33699,0.2620660364627838
0,33749,0.2602379620075226
0,33799,0.21750999987125397
0,33849,0.2491893470287323
0,33899,0.2159534990787506
0,33949,0.2339731603860855
0,33999,0.21761608123779297
0,34049,0.24659815430641174
0,34099,0.24497023224830627
0,34149,0.1700645387172699
0,34199,0.23707345128059387
0,34249,0.3208858072757721
0,34299,0.27538880705833435
0,34349,0.20627057552337646
0,34399,0.27560409903526306
0,34449,0.26187554001808167
0,34499,0.20309890806674957
0,34549,0.18673887848854065
0,34599,0.21855394542217255
0,34649,0.3353196084499359
0,34699,0.1764305830001831
0,34749,0.22595228254795074
0,34799,0.19480732083320618
0,34849,0.22504206001758575
0,34899,0.23385046422481537
0,34949,0.22288087010383606
0,34999,0.13542838394641876
0,35049,0.16733479499816895
0,35099,0.20981349050998688
0,35149,0.19902721047401428
0,35199,0.3426907956600189
0,35249,0.2043999880552292
0,35299,0.28150078654289246
0,35349,0.22541101276874542
0,35399,0.28237995505332947
0,35449,0.2957647144794464
0,35499,0.23012757301330566
0,35549,0.24029962718486786
0,35599,0.295798122882843
0,35649,0.2678496539592743
0,35699,0.2591721713542938
0,35749,0.25398269295692444
0,35799,0.21904392540454865
0,35849,0.21957941353321075
0,35899,0.1984899789094925
0,35949,0.2175644487142563
0,35999,0.2713061273097992
0,36049,0.19017434120178223
0,36099,0.30175405740737915
0,36149,0.19707916676998138
0,36199,0.31428879499435425
0,36249,0.3774201273918152
0,36299,0.22982467710971832
0,36349,0.203545942902565
0,36399,0.1623941957950592
0,36449,0.2756490707397461
0,36499,0.13864848017692566
0,36549,0.21608217060565948
0,36599,0.26460587978363037
0,36649,0.20752429962158203
0,36699,0.21969635784626007
0,36749,0.24977007508277893
0,36799,0.32820838689804077
0,36849,0.19007088243961334
0,36899,0.20615284144878387
0,36949,0.25003278255462646
0,36999,0.2630944550037384
0,37049,0.2645256221294403
0,37099,0.20839916169643402
0,37149,0.1691783219575882
0,37199,0.1713862419128418
0,37249,0.22166837751865387
0,37299,0.20266084372997284
0,37349,0.2034560739994049
0,37399,0.25706830620765686
0,37449,0.20678292214870453
0,37499,0.26690003275871277
0,37549,0.16904985904693604
0,37599,0.22566702961921692
0,37649,0.1971675008535385
0,37699,0.2315480262041092
0,37749,0.1929185390472412
0,37799,0.17529703676700592
0,37849,0.20882892608642578
0,37899,0.21125665307044983
0,37949,0.25350213050842285
0,37999,0.25549134612083435
0,38049,0.3372669219970703
0,38099,0.21305261552333832
0,38149,0.28303343057632446
0,38199,0.2615303695201874
0,38249,0.2328953593969345
0,38299,0.26538512110710144
0,38349,0.178900346159935
0,38399,0.20916642248630524
0,38449,0.3282725214958191
0,38499,0.24366386234760284
0,38549,0.2511617839336395
0,38599,0.28287628293037415
0,38649,0.23482593894004822
0,38699,0.2877516448497772
0,38749,0.2870332598686218
0,38799,0.26208940148353577
0,38849,0.28162431716918945
0,38899,0.23981942236423492
0,38949,0.15588919818401337
0,38999,0.14513354003429413
0,39049,0.1690434366464615
0,39099,0.16442415118217468
0,39149,0.2123519629240036
0,39199,0.1605546623468399
0,39249,0.2784399092197418
0,39299,0.23984022438526154
0,39349,0.19424022734165192
0,39399,0.23991724848747253
0,39449,0.25620540976524353
0,39499,0.21725556254386902
0,39549,0.1751002073287964
0,39599,0.21618853509426117
0,39649,0.24810490012168884
0,39699,0.29564252495765686
0,39749,0.23974159359931946
0,39799,0.24172775447368622
0,39849,0.25070303678512573
0,39899,0.29171404242515564
0,39949,0.24639447033405304
0,39999,0.20584119856357574
0,40049,0.17002364993095398
0,40099,0.19607938826084137
0,40149,0.21646057069301605
0,40199,0.23496702313423157
0,40249,0.3693211078643799
0,40299,0.25139108300209045
0,40349,0.16727027297019958
0,40399,0.20828595757484436
0,40449,0.16000214219093323
0,40499,0.23050275444984436
0,40549,0.17110101878643036
0,40599,0.27977994084358215
0,40649,0.2051762491464615
0,40699,0.253492146730423
0,40749,0.24592365324497223
0,40799,0.19034503400325775
0,40849,0.24514088034629822
0,40899,0.1746547967195511
0,40949,0.2656702995300293
0,40999,0.17623962461948395
0,41049,0.1823434829711914
0,41099,0.22358502447605133
0,41149,0.21347998082637787
0,41199,0.31366440653800964
0,41249,0.17242945730686188
0,41299,0.19471803307533264
0,41349,0.33479204773902893
0,41399,0.25247690081596375
0,41449,0.28314271569252014
0,41499,0.21180282533168793
0,41549,0.1840800791978836
0,41599,0.19507788121700287
0,41649,0.28347718715667725
0,41699,0.3872343599796295
0,41749,0.19182266294956207
0,41799,0.25108444690704346
0,41849,0.3279995918273926
0,41899,0.2991088032722473
0,41949,0.13767436146736145
0,41999,0.25841712951660156
0,42049,0.27640432119369507
0,42099,0.29593387246131897
0,42149,0.24969805777072906
0,42199,0.17866216599941254
0,42249,0.18306656181812286
0,42299,0.28268858790397644
0,42349,0.2689724862575531
0,42399,0.21605266630649567
0,42449,0.2841063141822815
0,42499,0.17075692117214203
0,42549,0.22122375667095184
0,42599,0.18024416267871857
0,42649,0.19305384159088135
0,42699,0.17703236639499664
0,42749,0.20331665873527527
0,42799,0.1841941624879837
0,42849,0.17948564887046814
0,42899,0.22368718683719635
0,42949,0.24925224483013153
0,42999,0.1928238868713379
0,43049,0.2505020499229431
0,43099,0.2579388916492462
0,43149,0.24869433045387268
0,43199,0.2605690658092499
0,43249,0.19374029338359833
0,43299,0.3164292871952057
0,43349,0.25782838463783264
0,43399,0.15998296439647675
0,43449,0.27445244789123535
0,43499,0.24167536199092865
0,43549,0.32591456174850464
0,43599,0.17854905128479004
0,43649,0.19865049421787262
0,43699,0.23668551445007324
0,43749,0.327618271112442
0,43799,0.15913131833076477
0,43849,0.14725954830646515
0,43899,0.2722575068473816
0,43949,0.3784049451351166
0,43999,0.18237420916557312
0,44049,0.2056903839111328
0,44099,0.21977154910564423
0,44149,0.19090388715267181
0,44199,0.20880652964115143
0,44249,0.17965750396251678
0,44299,0.31889253854751587
0,44349,0.2530743181705475
0,44399,0.24548938870429993
0,44449,0.2998597323894501
0,44499,0.279582142829895
0,44549,0.22803995013237
0,44599,0.22432862222194672
0,44649,0.16387297213077545
0,44699,0.27222320437431335
0,44749,0.2016405612230301
0,44799,0.23849807679653168
0,44849,0.2827342450618744
0,44899,0.1905430108308792
0,44949,0.24294497072696686
0,44999,0.23602847754955292
0,45049,0.24061450362205505
0,45099,0.17160405218601227
0,45149,0.17462900280952454
0,45199,0.2533983588218689
0,45249,0.24740014970302582
0,45299,0.26736944913864136
0,45349,0.17871437966823578
0,45399,0.20826509594917297
0,45449,0.1873641461133957
0,45499,0.2570347785949707
0,45549,0.16350646317005157
0,45599,0.21724115312099457
0,45649,0.29640692472457886
0,45699,0.19158604741096497
0,45749,0.22840256989002228
0,45799,0.23484356701374054
0,45849,0.2460101842880249
0,45899,0.27987250685691833
0,45949,0.19915391504764557
0,45999,0.22959043085575104
0,46049,0.3723876178264618
0,46099,0.23556293547153473
0,46149,0.24478480219841003
0,46199,0.2758182883262634
0,46249,0.16409239172935486
0,46299,0.24220769107341766
0,46349,0.22588133811950684
0,46399,0.17450930178165436
0,46449,0.3202535808086395
0,46499,0.20549431443214417
0,46549,0.20995847880840302
0,46599,0.2964881360530853
0,46649,0.2199878692626953
0,46699,0.23961837589740753
0,46749,0.23897922039031982
0,46799,0.17241422832012177
0,46849,0.21569745242595673
0,46899,0.39906901121139526
0,46949,0.26039645075798035
0,46999,0.2109972983598709
0,47049,0.18641820549964905
0,47099,0.25737276673316956
0,47149,0.24950017035007477
0,47199,0.17435310781002045
0,47249,0.19465124607086182
0,47299,0.2649994492530823
0,47349,0.23118062317371368
0,47399,0.18719275295734406
0,47449,0.27085399627685547
0,47499,0.2149195671081543
0,47549,0.23348961770534515
0,47599,0.2642604410648346
0,47649,0.18622548878192902
0,47699,0.12515780329704285
0,47749,0.18624542653560638
0,47799,0.2187526673078537
0,47849,0.2549853026866913
0,47899,0.20698584616184235
0,47949,0.22334155440330505
0,47999,0.25644150376319885
0,48049,0.198138028383255
0,48099,0.28707051277160645
0,48149,0.1949101984500885
0,48199,0.23531107604503632
0,48249,0.2510172724723816
0,48299,0.18284504115581512
0,48349,0.2875978350639343
0,48399,0.17064321041107178
0,48449,0.2722681164741516
0,48499,0.18018285930156708
0,48549,0.20739194750785828
0,48599,0.19892756640911102
0,48649,0.21192777156829834
0,48699,0.18300166726112366
0,48749,0.24178849160671234
0,48799,0.22555343806743622
0,48849,0.27303561568260193
0,48899,0.29046449065208435
0,48949,0.17643871903419495
0,48999,0.189276784658432
0,49049,0.2243570238351822
0,49099,0.2602721154689789
0,49149,0.28893333673477173
0,49199,0.24867092072963715
0,49249,0.25877293944358826
0,49299,0.2046421617269516
0,49349,0.18097305297851562
0,49399,0.23575864732265472
0,49449,0.1544409692287445
0,49499,0.22904972732067108
0,49549,0.2392047792673111
0,49599,0.18764378130435944
0,49649,0.2848580777645111
0,49699,0.16484250128269196
0,49749,0.24457816779613495
0,49799,0.1563570350408554
0,49849,0.15017426013946533
0,49899,0.17325638234615326
0,49949,0.13355667889118195
0,49999,0.1994505226612091
0,50049,0.13377408683300018
0,50099,0.2519887089729309
0,50149,0.20685027539730072
